book_id, book_link
498, https://www.amazon.ca/Night-School-Jack-Reacher-Novel/dp/0804178801/
503, https://www.amazon.ca/Gatefather-Mithermages-Orson-Scott-Card/dp/0765326590/
504, https://www.amazon.ca/Born-Crime-Trevor-Noah/dp/0385689225/
505, https://www.amazon.ca/Dragon-Teeth-Novel-Michael-Crichton/dp/0062473352/
508, https://www.amazon.ca/Stephen-Kings-Dark-Tower-Beginnings/dp/1982108312/
510, https://www.amazon.ca/Fall-Dodge-Hell-Neal-Stephenson/dp/0062887467/
513, https://www.amazon.ca/Without-Fail-Lee-Child/dp/0399148612/
514, https://www.amazon.ca/Dark-Run-Mike-Brooks/dp/1481459538/
511, https://www.amazon.ca/Ready-Player-One-Ernest-Cline/dp/0307887448/
512, https://www.amazon.ca/Midnight-Line-Jack-Reacher-Novel/dp/0399593489/
545, https://www.amazon.ca/Ragged-Trousered-Philanthropists-Robert-Tressell/dp/1721257950/
521, https://www.amazon.ca/Fireman-Novel-Joe-Hill/dp/0062565338/
523, https://www.amazon.ca/Horns-Novel-Joe-Hill/dp/0061147966/
524, https://www.amazon.ca/Call-Dragon-Alastair-Batchelor/dp/1495363449/
525, https://www.amazon.ca/Voynich-Project-Nephilim-Rising-Thriller/dp/9608317681/
526, https://www.amazon.ca/Time-Soldiers-Omega-David-Hartman/dp/1439257086/
528, https://www.amazon.ca/Saving-His-Omega-Omegaverse-Romance/dp/1980592934/
60, https://www.amazon.ca/Four-Texts-Socrates-Euthyphro-Aristophanes/dp/0801485746/
522, https://www.amazon.ca/Strange-Weather-Four-Short-Novels/dp/0062663119/
536, https://www.amazon.ca/Plato-Apology-Socrates-Xenophon/dp/0521145821/
542, https://www.amazon.ca/Outcast-Dead-Truth-Lies-Within/dp/1849700869/
544, https://www.amazon.ca/Deliverance-Lost-Gav-Thorpe/dp/1849700621/
549, https://www.amazon.ca/Art-War-Sun-Tzu/dp/0486425576/
550, https://www.amazon.ca/Legion-Abnett-Andy-Lanning-Vol/dp/1401276369/
551, https://www.amazon.ca/Tess-dUrbervilles-Woman-Thomas-Hardy/dp/1549706527/
552, https://www.amazon.ca/Twenty-Thousand-Leagues-under-Seas/dp/0198818645/
553, https://www.amazon.ca/Horus-Rising-Dan-Abnett/dp/1849707448/
556, https://www.amazon.ca/Golden-Compass-His-Dark-Materials/dp/0440418321/
105, https://www.amazon.ca/Harry-Potter-Half-Blood-Prince-Rowling/dp/1408855941/
110, https://www.amazon.ca/Harry-Potter-Goblet-Fire-Rowling/dp/1408855925/
568, https://www.amazon.ca/Age-Darkness-Christian-Dunn/dp/1849700362/
129, https://www.amazon.ca/Turn-Screw-Other-Stories/dp/0199536171/
291, https://www.amazon.ca/Mechanicum-Graham-McNeill/dp/1849708088/
268, https://www.amazon.ca/Flight-Eisenstein-James-Swallow/dp/1849708037/
577, https://www.amazon.ca/Horus-Heresy-Galaxy-Ben-Counter/dp/1849707537/
578, https://www.amazon.ca/As-You-Like-William-Shakespeare/dp/1982109408/
579, https://www.amazon.ca/Captain-Corellis-Mandolin-Louis-Bernieres/dp/1784702439/
580, https://www.amazon.ca/False-Gods-Graham-McNeill/dp/1849707472/
269, https://www.amazon.ca/Jane-Eyre-Annotated-Abridged-Narrative/dp/1521123128/
587, https://www.amazon.ca/Rebecca-Daphne-du-Maurier/dp/0349010269/
588, https://www.amazon.ca/Artemis-Fowl-Eoin-Colfer/dp/0786808012/
158, https://www.amazon.ca/Madame-Bovary-Provincial-Gustave-Flaubert/dp/0199535655/
590, https://www.amazon.ca/Nostromo-Joseph-Conrad/dp/1731700938/
591, https://www.amazon.ca/Animal-Farm-George-Orwell/dp/0141036133/
316, https://www.amazon.ca/Enders-Shadow-Parallel-Novel-Game/dp/0756901537/
173, https://www.amazon.ca/Farewell-Arms-Hemingway-Library/dp/1451658168/
597, https://www.amazon.ca/Middlemarch-George-Eliot/dp/0141439548/
599, https://www.amazon.ca/Horus-Heresy-First-Heretic/dp/1844168859/
601, https://www.amazon.ca/Battle-Abyss-Ben-Counter/dp/1849708169/
602, https://www.amazon.ca/Nemesis-James-Swallow/dp/1844168697/
604, https://www.amazon.ca/Thousand-Sons-Graham-McNeill/dp/1849708207/
193, https://www.amazon.ca/Basic-Physics-Self-Teaching-Karl-Kuhn/dp/0471134473/
606, https://www.amazon.ca/Fallen-Angels-Mike-Lee/dp/1844167291/
608, https://www.amazon.ca/Dark-King-Lightning-Tower-Abnett/dp/1844166228/
612, https://www.amazon.ca/Storm-Swords-Song-Fire-Three/dp/0553106635/
636, https://www.amazon.ca/Messenger-Lois-Lowry/dp/1328466205/
613, https://www.amazon.ca/Clash-Kings-Graphic-Novel-Two/dp/0440423252/
308, https://www.amazon.ca/Last-Battle-Adult-Ed-Lewis/dp/0060764880/
616, https://www.amazon.ca/Horus-Heresy-Know-No-Fear/dp/1849701342/
619, https://www.amazon.ca/Wrinkle-Time-Madeleine-LEngle/dp/0312367546/
620, https://www.amazon.ca/Wind-Door-Madeleine-LEngle/dp/0312368542/
647, https://www.amazon.ca/Titans-Curse-Rick-Riordan/dp/1613831137/
637, https://www.amazon.ca/Giver-Lois-Lowry/dp/0544336267/
638, https://www.amazon.ca/Fear-Tread-James-Swallow/dp/1849701954/
321, https://www.amazon.ca/Thus-Spake-Zarathustra-Wisehouse-Classics/dp/9176372936/
322, https://www.amazon.ca/Untimely-Meditations-Thoughts-Season-Parts/dp/1420934554/
628, https://www.amazon.ca/Nietzsche-Antichrist/dp/1535454830/
631, https://www.amazon.ca/Proposed-Roads-Freedom-Philosophy-Syndicalism/dp/1987695682/
633, https://www.amazon.ca/Selections-Principles-Philosophy-Rene-Descartes/dp/1533252793/
337, https://www.amazon.ca/System-Logic-Ratiocinative-Inductive-Vol/dp/1530153514/
635, https://www.amazon.ca/Gathering-Blue-Lois-Lowry/dp/0547904142/
648, https://www.amazon.ca/Percy-Jackson-Olympians-Last-Olympian/dp/1484786386/
343, https://www.amazon.ca/Ender-Quartet-Boxed-Set-Xenocide/dp/0765362430/
344, https://www.amazon.ca/Psychology-Study-Guide-Access-Code/dp/1429245697/
643, https://www.amazon.ca/NOFX-Hepatitis-Bathtub-Other-Stories/dp/0306824779/
346, https://www.amazon.ca/Niccolo-Machiavelli-Complete-Original-Translation/dp/1912461005/
645, https://www.amazon.ca/Percy-Jackson-Olympians-Lightning-Thief/dp/1423117107/
646, https://www.amazon.ca/Percy-Jackson-Olympians-Sea-Monsters/dp/1423145291/
695, https://www.amazon.ca/Ultramarines-Omnibus-Graham-McNeill/dp/1844164039/
354, https://www.amazon.ca/Gate-Thief-Orson-Scott-Card/dp/0765326582/
652, https://www.amazon.ca/Pathfinder-Orson-Scott-Card/dp/1416991794/
655, https://www.amazon.ca/Heroes-Olympus-Three-Athena-cover/dp/1368051421/
656, https://www.amazon.ca/Heroes-Olympus-Book-Neptune-cover/dp/1368051448/
362, https://www.amazon.ca/Princess-Mars-Edgar-Burroughs-Illustrated/dp/1975735927/
659, https://www.amazon.ca/BETRAYER-Blood-God/dp/1849702802/
660, https://www.amazon.ca/Mark-Calth-Laurie-Goulding/dp/1849705755/
661, https://www.amazon.ca/Vulkan-Lives-Nick-Kyme/dp/1849706255/
662, https://www.amazon.ca/HALO-Flood-William-C-Dietz/dp/1982111631/
663, https://www.amazon.ca/HALO-Cryptum-Book-Forerunner-Saga/dp/1982111755/
664, https://www.amazon.ca/HALO-Primordium-Book-Forerunner-Saga/dp/1982111771/
418, https://www.amazon.ca/Terminal-Man-Michael-Crichton/dp/0804171297/
665, https://www.amazon.ca/Wells-Invisible-Man-Annotated-Illustrated/dp/1986598322/
666, https://www.amazon.ca/Island-Dr-Moreau-H-G-Wells/dp/1987701364/
667, https://www.amazon.ca/Horus-Heresy-Angel-Exterminatus-Flesh/dp/1849702098/
373, https://www.amazon.ca/Probably-Approximately-Correct-Algorithms-Prospering/dp/0465060722/
670, https://www.amazon.ca/HALO-Fall-Reach-Eric-Nylund/dp/1982111615/
671, https://www.amazon.ca/HALO-First-Strike-Eric-Nylund/dp/1982111658/
672, https://www.amazon.ca/Beyond-Good-Evil-Friedrich-Illustrated/dp/1533633126/
673, https://www.amazon.ca/HALO-Ghosts-Onyx-Eric-Nylund/dp/1982111674/
674, https://www.amazon.ca/HALO-Contact-Harvest-Joseph-Staten/dp/1982111690/
675, https://www.amazon.ca/HALO-Protocol-Tobias-S-Buckell/dp/1982111712/
676, https://www.amazon.ca/American-Gods-Authors-Preferred-Text/dp/0062080237/
707, https://www.amazon.ca/Seventh-Prophet-Orson-Scott-Card/dp/0765385872/
708, https://www.amazon.ca/Unfortunate-Events-Bad-Beginning/dp/0064407667/
677, https://www.amazon.ca/HALO-Glasslands-Book-Kilo-Five-Trilogy/dp/1982111836/
678, https://www.amazon.ca/Kill-Order-Maze-Runner-Origin/dp/0385742894/
679, https://www.amazon.ca/Scorch-Trials-Maze-Runner-Book/dp/0385738765/
681, https://www.amazon.ca/HALO-Thursday-Book-Kilo-Five-Trilogy/dp/1982111798/
682, https://www.amazon.ca/HALO-Mortal-Dictata-Kilo-Five-Trilogy/dp/1982111852/
683, https://www.amazon.ca/House-Hades-Heroes-Olympus-cover/dp/1368051715/
684, https://www.amazon.ca/Heroes-Olympus-Book-Blood-cover/dp/1368051707/
685, https://www.amazon.ca/Visitors-Orson-Scott-Card/dp/1416991816/
686, https://www.amazon.ca/Enchantment-Orson-Scott-Card/dp/0345416872/
392, https://www.amazon.ca/Thousand-Dollar-Line-Veronica-Mars/dp/1760112364/
709, https://www.amazon.ca/Little-Sisters-Eluria-Stephen-King/dp/1982109866/
688, https://www.amazon.ca/Battle-Tull-Stephen-King/dp/1982109882/
690, https://www.amazon.ca/Ravenor-Omnibus-Dan-Abnett/dp/1784969931/
398, https://www.amazon.ca/Black-Library-Summer-Reading-Assault/dp/1784967475/
400, https://www.amazon.ca/Let-Galaxy-Burn-Marc-Gascoigne/dp/1844163423/
694, https://www.amazon.ca/Ravenor-Omnibus-Dan-Abnett/dp/1784969931/
405, https://www.amazon.ca/Black-Library-Summer-Reading-Damnation/dp/1784967483/
697, https://www.amazon.ca/Fifth-Business-Robertson-Davies/dp/0670312134/
150, https://www.amazon.ca/Lost-World-Novel-Michael-Crichton/dp/0345538994/
414, https://www.amazon.ca/Disclosure-Michael-Crichton/dp/0679419454/
710, https://www.amazon.ca/Farseer-Assassins-Apprentice-Robin-Hobb/dp/1400164346/
711, https://www.amazon.ca/Foundation-Isaac-Asimov/dp/0553293354/
89, https://www.amazon.ca/Hobbit-Lord-Rings-J-Tolkien/dp/0007525516/
715, https://www.amazon.ca/Orson-Scott-Card-Penetrating-Gentle/dp/1499124120/
716, https://www.amazon.ca/Alvin-Journeyman-Orson-Scott-Card/dp/1441737685/
717, https://www.amazon.ca/Neil-Gaiman-Charles-Vesss-Stardust/dp/1401287840/
718, https://www.amazon.ca/Jumper-Griffins-Story-Steven-Gould/dp/0765357852/
441, https://www.amazon.ca/Clancys-Jack-Ryan-Boxed-Books/dp/0425273083/
442, https://www.amazon.ca/Martian-Novel-Andy-Weir/dp/0553418025/
447, https://www.amazon.ca/Apex-Ramez-Naam/dp/2266285149/
450, https://www.amazon.ca/Armada-novel-author-Ready-Player/dp/0804137277/
727, https://www.amazon.ca/Fall-Dodge-Hell-Neal-Stephenson/dp/0062887467/
728, https://www.amazon.ca/Archangel-One-Evan-Currie/dp/1542004861/
729, https://www.amazon.ca/Whos-Good-Boy-Welcome-Episodes/dp/0062798111/
463, https://www.amazon.ca/Alchemyst-Michael-Scott/dp/0385733577/
744, https://www.amazon.ca/Worth-Dying-Jack-Reacher-Novel/dp/0440246296/
733, https://www.amazon.ca/Necromancer-Michael-Scott/dp/0606222448/
734, https://www.amazon.ca/Magicians-Lev-Grossman/dp/0452296293/
736, https://www.amazon.ca/Magicians-Trilogy-Boxed-Set-Magician/dp/0525427341/
464, https://www.amazon.ca/Magician-Michael-Scott/dp/0385737289/
740, https://www.amazon.ca/Pirate-Latitudes-Michael-Crichton/dp/0061929387/
742, https://www.amazon.ca/Tripwire-Lee-Child/dp/0425264394/
745, https://www.amazon.ca/Dont-Know-Jack-Hunt-Reacher/dp/1942633130/
486, https://www.amazon.ca/Affair-Jack-Reacher-Novel/dp/0385344325/
750, https://www.amazon.ca/One-Shot-Lee-Child/dp/0385336683/
741, https://www.amazon.ca/Die-Trying-Lee-Child/dp/1410429385/
759, https://www.amazon.ca/Toynbee-Convector-Ray-Bradbury/dp/1982105151/
768, https://www.amazon.ca/Call-Arms-Black-Fleet-Trilogy/dp/1514627124/
820, https://www.amazon.ca/Martin-Warrior-Brian-Jacques/dp/1862301433/
507, https://www.amazon.ca/manufacture-particularly-earliest-occasional-enlarged/dp/1171046731/
761, https://www.amazon.ca/Stephen-Kings-Dark-Tower-Beginnings/dp/1982108312/
509, https://www.amazon.ca/Artemis-Novel-Andy-Weir/dp/0553448129/
763, https://www.amazon.ca/Fall-Dodge-Hell-Neal-Stephenson/dp/0062887467/
767, https://www.amazon.ca/Christian-especially-embracing-sentiments-Trinitarian/dp/1171004435/
809, https://www.amazon.ca/Hold-Bridge-Garth-Nix/dp/0062292536/
821, https://www.amazon.ca/Doomwyte-Brian-Jacques/dp/0441017789/
770, https://www.amazon.ca/Omega-Rising-Joshua-Dalzelle/dp/1484016327/
771, https://www.amazon.ca/Omega-Force-Soldiers-Joshua-Dalzelle/dp/1484908724/
772, https://www.amazon.ca/Omega-Force-Homecoming-Joshua-Dalzelle/dp/1492807486/
773, https://www.amazon.ca/Omega-Force-Revolution-Joshua-Dalzelle/dp/1546795669/
774, https://www.amazon.ca/Human-Factor-Joshua-Dalzelle/dp/1531891330/
527, https://www.amazon.ca/Omega-Force-Return-Joshua-Dalzelle/dp/1500682896/
782, https://www.amazon.ca/Tyrants-Traitors-Joshua-McHenry-Miller/dp/0996867325/
783, https://www.amazon.ca/Omega-Force-Legends-Never-Die/dp/1717884059/
784, https://www.amazon.ca/Past-Tense-Jack-Reacher-Novel/dp/0399593519/
835, https://www.amazon.ca/Bellmaker-Brian-Jacques/dp/0613045807/
776, https://www.amazon.ca/Omega-Force-Redemption-Joshua-Dalzelle/dp/1511612142/
777, https://www.amazon.ca/Omega-Force-Phoenix-Joshua-Dalzelle/dp/1502937085/
778, https://www.amazon.ca/Omega-Force-Within-Joshua-Dalzelle/dp/1495992195/
779, https://www.amazon.ca/Destroyer-Book-Three-Expansion-Trilogy/dp/1979372225/
780, https://www.amazon.ca/Iron-Blood-Book-Expansion-Trilogy/dp/1542870356/
781, https://www.amazon.ca/New-Frontiers-Expansion-Wars-Trilogy/dp/1536985066/
807, https://www.amazon.ca/Lady-Friday-Keys-Kingdom-Book/dp/0439700884/
792, https://www.amazon.ca/Storm-World-B-V-Larson/dp/1978665121/
785, https://www.amazon.ca/Steel-World-B-V-Larson/dp/1493680552/
786, https://www.amazon.ca/Blood-World-B-V-Larson/dp/1973357127/
787, https://www.amazon.ca/Rogue-World-B-V-Larson/dp/1520888902/
788, https://www.amazon.ca/Dust-World-B-V-Larson/dp/1497591716/
789, https://www.amazon.ca/Death-World-B-V-Larson/dp/1511691395/
790, https://www.amazon.ca/Home-World-B-V-Larson/dp/1519006187/
791, https://www.amazon.ca/Machine-World-B-V-Larson/dp/1507755430/
817, https://www.amazon.ca/Lord-Brocktree-Brian-Jacques/dp/0756907942/
836, https://www.amazon.ca/Legend-Luke-Brian-Jacques/dp/0756906423/
793, https://www.amazon.ca/Dark-World-B-V-Larson/dp/1980621047/
794, https://www.amazon.ca/Storm-World- B-V-Larson/dp/1978665121/
795, https://www.amazon.ca/Call-Arms-Blood-Stars-II/dp/1946451010/
796, https://www.amazon.ca/Duel-Dark-Blood-Stars-I/dp/0692803416/
797, https://www.amazon.ca/Ruins-Empire-Blood-Stars-III/dp/1946451029/
798, https://www.amazon.ca/Career-Evil-Robert-Galbraith/dp/0316349933/
799, https://www.amazon.ca/Lethal-White-Robert-Galbraith/dp/0316422738/
818, https://www.amazon.ca/Rogue-Crew-Brian-Jacques/dp/1937007480/
819, https://www.amazon.ca/Sable-Queen-Brian-Jacques/dp/1440742537/
800, https://www.amazon.ca/Cuckoos-Calling-Robert-Galbraith/dp/0316206849/
801, https://www.amazon.ca/Keys-Kingdom-Mister-Monday/dp/1338216139/
802, https://www.amazon.ca/Grim-Tuesday-Keys-Kingdom-Book/dp/0439436559/
803, https://www.amazon.ca/Keys-Kingdom-Sir-Thursday/dp/1338240404/
804, https://www.amazon.ca/Superior-Saturday-Garth-Nix/dp/0606139915/
805, https://www.amazon.ca/Drowned-Wednesday-Keys-Kingdom-Book/dp/0439436567/
806, https://www.amazon.ca/Lord-Sunday-Garth-Nix/dp/0606153160/
810, https://www.amazon.ca/Clariel-Lost-Abhorsen-Garth-Nix/dp/0061561576/
811, https://www.amazon.ca/Angel-Mage-Garth-Nix/dp/0062683225/
812, https://www.amazon.ca/Angel-Mage-Garth-Nix/dp/0062683225/
813, https://www.amazon.ca/Troubletwisters-Book-Monster-Garth-Nix/dp/0545259045/
815, https://www.amazon.ca/Troubletwisters-Book-Missing-Sean-Williams/dp/0545259002/
816, https://www.amazon.ca/Troubletwisters-Book-Mystery-Garth-Nix/dp/0545258995/
822, https://www.amazon.ca/High-Rhulain-Brian-Jacques/dp/0399242082/
823, https://www.amazon.ca/Eulalia-Tale-Redwall-Brian-Jacques/dp/0142414956/
824, https://www.amazon.ca/Loamhedge-Tale-Redwall-Brian-Jacques/dp/0142403776/
825, https://www.amazon.ca/Triss-Brian-Jacques/dp/0441010954/
826, https://www.amazon.ca/Rakkety-Tam-Brian-Jacques/dp/0756953839/
827, https://www.amazon.ca/Marlfox-Brian-Jacques/dp/0756902959/
828, https://www.amazon.ca/Mossflower-Brian-Jacques/dp/1862301395/
829, https://www.amazon.ca/Long-Patrol-Brian-Jacques/dp/0613131991/
830, https://www.amazon.ca/Pearls-Lutra-Brian-Jacques/dp/0780786327/
831, https://www.amazon.ca/Mattimeo-Brian-Jacques/dp/0833581341/
832, https://www.amazon.ca/Redwall-Brian-Jacques/dp/1862301387/
833, https://www.amazon.ca/Salamandastron-Brian-Jacques/dp/0780742524/
834, https://www.amazon.ca/Mariel-Redwall-Brian-Jacques/dp/1862302421/
837, https://www.amazon.ca/Outcast-Redwall-Brian-Jacques/dp/0780786254/
838, https://www.amazon.ca/Goldenhand-Garth-Nix/dp/0061561606/
839, https://www.amazon.ca/Frogkisser-Garth-Nix/dp/1338052098/
840, https://www.amazon.ca/Shades-Children-Garth-Nix/dp/0060273240/
